,index,response,rt,ppt_idx,accuracy,match,media_condition,sent_condition,item,object,list,ppt_id
2530,36,2,2.805,37,1,mismatch,b,a,54,cig,3,3_37
2531,37,2,1.417,38,1,mismatch,b,a,54,cig,3,3_38
2532,38,2,1.749,39,1,mismatch,b,a,54,cig,3,3_39
2533,39,2,1.359,40,1,mismatch,b,a,54,cig,3,3_40
2534,40,2,1.136,41,1,mismatch,b,a,54,cig,3,3_41
2535,41,2,2.425,42,1,mismatch,b,a,54,cig,3,3_42
2536,42,2,1.395,43,1,mismatch,b,a,54,cig,3,3_43
2537,0,2,1.682,1,1,mismatch,b,a,48,fish,3,3_1
2538,1,1, ,2,0,mismatch,b,a,48,fish,3,3_2
2539,2,1, ,3,0,mismatch,b,a,48,fish,3,3_3
2540,3,2,4.214,4,1,mismatch,b,a,48,fish,3,3_4
2541,4,1, ,5,0,mismatch,b,a,48,fish,3,3_5
2542,5,2,0.956,6,1,mismatch,b,a,48,fish,3,3_6
2543,6,2,2.43,7,1,mismatch,b,a,48,fish,3,3_7
2544,7,1, ,8,0,mismatch,b,a,48,fish,3,3_8
2545,8,1, ,9,0,mismatch,b,a,48,fish,3,3_9
2546,9,2,1.417,10,1,mismatch,b,a,48,fish,3,3_10
2547,10,2,1.959,11,1,mismatch,b,a,48,fish,3,3_11
2548,11,2,3.112,12,1,mismatch,b,a,48,fish,3,3_12
2549,12,2,2.656,13,1,mismatch,b,a,48,fish,3,3_13
2550,13,2,0.989,14,1,mismatch,b,a,48,fish,3,3_14
2551,14,2,2.283,15,1,mismatch,b,a,48,fish,3,3_15
2552,15,1, ,16,0,mismatch,b,a,48,fish,3,3_16
2553,16,2,0.91,17,1,mismatch,b,a,48,fish,3,3_17
2554,17,1, ,18,0,mismatch,b,a,48,fish,3,3_18
2555,18,2,1.912,19,1,mismatch,b,a,48,fish,3,3_19
2556,19,1, ,20,0,mismatch,b,a,48,fish,3,3_20
2557,20,2,1.075,21,1,mismatch,b,a,48,fish,3,3_21
2558,21,1, ,22,0,mismatch,b,a,48,fish,3,3_22
2559,22,2,1.024,23,1,mismatch,b,a,48,fish,3,3_23
2560,23,2,1.371,24,1,mismatch,b,a,48,fish,3,3_24
2561,24,1, ,25,0,mismatch,b,a,48,fish,3,3_25
2562,25,2,1.238,26,1,mismatch,b,a,48,fish,3,3_26
2563,26,1, ,27,0,mismatch,b,a,48,fish,3,3_27
2564,27,2,2.703,28,1,mismatch,b,a,48,fish,3,3_28
2565,28,2,1.498,29,1,mismatch,b,a,48,fish,3,3_29
2566,29,2,1.333,30,1,mismatch,b,a,48,fish,3,3_30
2567,30,2,0.811,31,1,mismatch,b,a,48,fish,3,3_31
2568,31,1, ,32,0,mismatch,b,a,48,fish,3,3_32
2569,32,2,9.405,33,1,mismatch,b,a,48,fish,3,3_33
2570,33,2,2.658,34,1,mismatch,b,a,48,fish,3,3_34
2571,34,2,1.448,35,1,mismatch,b,a,48,fish,3,3_35
2572,35,2,1.306,36,1,mismatch,b,a,48,fish,3,3_36
2573,36,2,2.001,37,1,mismatch,b,a,48,fish,3,3_37
2574,37,2,1.934,38,1,mismatch,b,a,48,fish,3,3_38
2575,38,2,2.173,39,1,mismatch,b,a,48,fish,3,3_39
2576,39,2,0.969,40,1,mismatch,b,a,48,fish,3,3_40
2577,40,1, ,41,0,mismatch,b,a,48,fish,3,3_41
2578,41,2,2.022,42,1,mismatch,b,a,48,fish,3,3_42
2579,42,2,1.759,43,1,mismatch,b,a,48,fish,3,3_43
2580,0,2,0.928,1,1,mismatch,b,a,37,hockey,3,3_1
2581,1,2,0.967,2,1,mismatch,b,a,37,hockey,3,3_2
2582,2,2,0.406,3,1,mismatch,b,a,37,hockey,3,3_3
2583,3,2,1.117,4,1,mismatch,b,a,37,hockey,3,3_4
2584,4,2,2.692,5,1,mismatch,b,a,37,hockey,3,3_5
2585,5,2,0.706,6,1,mismatch,b,a,37,hockey,3,3_6
2586,6,2,1.973,7,1,mismatch,b,a,37,hockey,3,3_7
2587,7,2,0.463,8,1,mismatch,b,a,37,hockey,3,3_8
2588,8,2,0.428,9,1,mismatch,b,a,37,hockey,3,3_9
2589,9,2,0.519,10,1,mismatch,b,a,37,hockey,3,3_10
2590,10,2,2.804,11,1,mismatch,b,a,37,hockey,3,3_11
2591,11,2,1.285,12,1,mismatch,b,a,37,hockey,3,3_12
2592,12,2,0.932,13,1,mismatch,b,a,37,hockey,3,3_13
2593,13,2,1.053,14,1,mismatch,b,a,37,hockey,3,3_14
2594,14,2,0.719,15,1,mismatch,b,a,37,hockey,3,3_15
2595,15,2,1.358,16,1,mismatch,b,a,37,hockey,3,3_16
2596,16,2,1.468,17,1,mismatch,b,a,37,hockey,3,3_17
2597,17,2,0.482,18,1,mismatch,b,a,37,hockey,3,3_18
2598,18,2,0.549,19,1,mismatch,b,a,37,hockey,3,3_19
2599,19,2,0.892,20,1,mismatch,b,a,37,hockey,3,3_20
2600,20,2,0.623,21,1,mismatch,b,a,37,hockey,3,3_21
2601,21,2,0.673,22,1,mismatch,b,a,37,hockey,3,3_22
2602,22,2,0.626,23,1,mismatch,b,a,37,hockey,3,3_23
2603,23,2,0.847,24,1,mismatch,b,a,37,hockey,3,3_24
2604,24,2,0.902,25,1,mismatch,b,a,37,hockey,3,3_25
2605,25,2,0.931,26,1,mismatch,b,a,37,hockey,3,3_26
2606,26,2,1.697,27,1,mismatch,b,a,37,hockey,3,3_27
2607,27,2,0.575,28,1,mismatch,b,a,37,hockey,3,3_28
2608,28,2,1.002,29,1,mismatch,b,a,37,hockey,3,3_29
2609,29,2,0.671,30,1,mismatch,b,a,37,hockey,3,3_30
2610,30,2,0.562,31,1,mismatch,b,a,37,hockey,3,3_31
2611,31,2,0.686,32,1,mismatch,b,a,37,hockey,3,3_32
2612,32,2,1.239,33,1,mismatch,b,a,37,hockey,3,3_33
2613,33,2,2.146,34,1,mismatch,b,a,37,hockey,3,3_34
2614,34,2,0.943,35,1,mismatch,b,a,37,hockey,3,3_35
2615,35,2,0.812,36,1,mismatch,b,a,37,hockey,3,3_36
2616,36,2,1.592,37,1,mismatch,b,a,37,hockey,3,3_37
2617,37,2,1.455,38,1,mismatch,b,a,37,hockey,3,3_38
2618,38,2,0.82,39,1,mismatch,b,a,37,hockey,3,3_39
2619,39,2,0.546,40,1,mismatch,b,a,37,hockey,3,3_40
2620,40,2,1.539,41,1,mismatch,b,a,37,hockey,3,3_41
2621,41,2,1.828,42,1,mismatch,b,a,37,hockey,3,3_42
2622,42,2,1.421,43,1,mismatch,b,a,37,hockey,3,3_43
2623,0,2,0.954,1,1,mismatch,a,b,56,eagle,3,3_1
2624,1,2,1.12,2,1,mismatch,a,b,56,eagle,3,3_2
2625,2,2,0.959,3,1,mismatch,a,b,56,eagle,3,3_3
2626,3,2,2.328,4,1,mismatch,a,b,56,eagle,3,3_4
2627,4,2,1.928,5,1,mismatch,a,b,56,eagle,3,3_5
2628,5,2,0.486,6,1,mismatch,a,b,56,eagle,3,3_6
2629,6,2,1.426,7,1,mismatch,a,b,56,eagle,3,3_7
2630,7,2,0.476,8,1,mismatch,a,b,56,eagle,3,3_8
2631,8,2,0.445,9,1,mismatch,a,b,56,eagle,3,3_9
2632,9,2,0.56,10,1,mismatch,a,b,56,eagle,3,3_10
2633,10,1, ,11,0,mismatch,a,b,56,eagle,3,3_11
2634,11,2,0.979,12,1,mismatch,a,b,56,eagle,3,3_12
2635,12,2,1.087,13,1,mismatch,a,b,56,eagle,3,3_13
2636,13,2,0.682,14,1,mismatch,a,b,56,eagle,3,3_14
2637,14,2,1.052,15,1,mismatch,a,b,56,eagle,3,3_15
2638,15,2,0.312,16,1,mismatch,a,b,56,eagle,3,3_16
2639,16,2,0.853,17,1,mismatch,a,b,56,eagle,3,3_17
2640,17,2,0.487,18,1,mismatch,a,b,56,eagle,3,3_18
2641,18,2,1.595,19,1,mismatch,a,b,56,eagle,3,3_19
2642,19,2,1.098,20,1,mismatch,a,b,56,eagle,3,3_20
2643,20,2,0.594,21,1,mismatch,a,b,56,eagle,3,3_21
2644,21,2,0.724,22,1,mismatch,a,b,56,eagle,3,3_22
2645,22,2,0.524,23,1,mismatch,a,b,56,eagle,3,3_23
2646,23,2,0.414,24,1,mismatch,a,b,56,eagle,3,3_24
2647,24,2,0.622,25,1,mismatch,a,b,56,eagle,3,3_25
2648,25,2,0.815,26,1,mismatch,a,b,56,eagle,3,3_26
2649,26,2,1.857,27,1,mismatch,a,b,56,eagle,3,3_27
2650,27,2,0.777,28,1,mismatch,a,b,56,eagle,3,3_28
2651,28,2,0.965,29,1,mismatch,a,b,56,eagle,3,3_29
2652,29,2,0.55,30,1,mismatch,a,b,56,eagle,3,3_30
2653,30,2,0.53,31,1,mismatch,a,b,56,eagle,3,3_31
2654,31,2,0.45,32,1,mismatch,a,b,56,eagle,3,3_32
2655,32,2,1.02,33,1,mismatch,a,b,56,eagle,3,3_33
2656,33,2,1.568,34,1,mismatch,a,b,56,eagle,3,3_34
2657,34,2,0.664,35,1,mismatch,a,b,56,eagle,3,3_35
2658,35,2,0.674,36,1,mismatch,a,b,56,eagle,3,3_36
2659,36,2,1.242,37,1,mismatch,a,b,56,eagle,3,3_37
2660,37,2,0.749,38,1,mismatch,a,b,56,eagle,3,3_38
2661,38,2,1.148,39,1,mismatch,a,b,56,eagle,3,3_39
2662,39,2,2.125,40,1,mismatch,a,b,56,eagle,3,3_40
2663,40,2,0.734,41,1,mismatch,a,b,56,eagle,3,3_41
2664,41,2,1.629,42,1,mismatch,a,b,56,eagle,3,3_42
2665,42,2,1.238,43,1,mismatch,a,b,56,eagle,3,3_43
2666,0,2,2.355,1,1,mismatch,b,a,41,egg,3,3_1
2667,1,2,0.81,2,1,mismatch,b,a,41,egg,3,3_2
2668,2,2,0.185,3,1,mismatch,b,a,41,egg,3,3_3
2669,3,2,0.78,4,1,mismatch,b,a,41,egg,3,3_4
2670,4,2,1.084,5,1,mismatch,b,a,41,egg,3,3_5
2671,5,1, ,6,0,mismatch,b,a,41,egg,3,3_6
2672,6,1, ,7,0,mismatch,b,a,41,egg,3,3_7
2673,7,2,0.625,8,1,mismatch,b,a,41,egg,3,3_8
2674,8,2,1.241,9,1,mismatch,b,a,41,egg,3,3_9
2675,9,1, ,10,0,mismatch,b,a,41,egg,3,3_10
2676,10,2,1.653,11,1,mismatch,b,a,41,egg,3,3_11
2677,11,2,1.461,12,1,mismatch,b,a,41,egg,3,3_12
2678,12,2,0.892,13,1,mismatch,b,a,41,egg,3,3_13
2679,13,2,0.421,14,1,mismatch,b,a,41,egg,3,3_14
2680,14,2,0.896,15,1,mismatch,b,a,41,egg,3,3_15
2681,15,2,0.64,16,1,mismatch,b,a,41,egg,3,3_16
2682,16,2,0.816,17,1,mismatch,b,a,41,egg,3,3_17
2683,17,2,0.664,18,1,mismatch,b,a,41,egg,3,3_18
2684,18,2,0.866,19,1,mismatch,b,a,41,egg,3,3_19
2685,19,2,0.843,20,1,mismatch,b,a,41,egg,3,3_20
2686,20,2,0.934,21,1,mismatch,b,a,41,egg,3,3_21
2687,21,2,0.996,22,1,mismatch,b,a,41,egg,3,3_22
2688,22,2,0.937,23,1,mismatch,b,a,41,egg,3,3_23
2689,23,2,0.547,24,1,mismatch,b,a,41,egg,3,3_24
2690,24,2,0.767,25,1,mismatch,b,a,41,egg,3,3_25
2691,25,2,0.945,26,1,mismatch,b,a,41,egg,3,3_26
2692,26,2,1.461,27,1,mismatch,b,a,41,egg,3,3_27
2693,27,2,2.223,28,1,mismatch,b,a,41,egg,3,3_28
2694,28,2,0.839,29,1,mismatch,b,a,41,egg,3,3_29
2695,29,2,0.643,30,1,mismatch,b,a,41,egg,3,3_30
2696,30,2,0.64,31,1,mismatch,b,a,41,egg,3,3_31
2697,31,2,0.876,32,1,mismatch,b,a,41,egg,3,3_32
2698,32,2,2.74,33,1,mismatch,b,a,41,egg,3,3_33
2699,33,2,1.595,34,1,mismatch,b,a,41,egg,3,3_34
2700,34,2,1.189,35,1,mismatch,b,a,41,egg,3,3_35
2701,35,1, ,36,0,mismatch,b,a,41,egg,3,3_36
2702,36,2,1.322,37,1,mismatch,b,a,41,egg,3,3_37
2703,37,2,1.98,38,1,mismatch,b,a,41,egg,3,3_38
2704,38,2,0.695,39,1,mismatch,b,a,41,egg,3,3_39
2705,39,2,1.156,40,1,mismatch,b,a,41,egg,3,3_40
2706,40,2,0.97,41,1,mismatch,b,a,41,egg,3,3_41
2707,41,2,2.502,42,1,mismatch,b,a,41,egg,3,3_42
2708,42,2,1.163,43,1,mismatch,b,a,41,egg,3,3_43
2709,0,2,1.106,1,1,mismatch,b,a,55,corn,3,3_1
2710,1,2,1.099,2,1,mismatch,b,a,55,corn,3,3_2
2711,2,2,0.537,3,1,mismatch,b,a,55,corn,3,3_3
2712,3,2,0.806,4,1,mismatch,b,a,55,corn,3,3_4
2713,4,1, ,5,0,mismatch,b,a,55,corn,3,3_5
2714,5,2,0.542,6,1,mismatch,b,a,55,corn,3,3_6
2715,6,2,1.475,7,1,mismatch,b,a,55,corn,3,3_7
2716,7,2,0.493,8,1,mismatch,b,a,55,corn,3,3_8
2717,8,2,0.469,9,1,mismatch,b,a,55,corn,3,3_9
2718,9,2,0.55,10,1,mismatch,b,a,55,corn,3,3_10
2719,10,2,0.631,11,1,mismatch,b,a,55,corn,3,3_11
2720,11,2,0.747,12,1,mismatch,b,a,55,corn,3,3_12
2721,12,2,0.595,13,1,mismatch,b,a,55,corn,3,3_13
2722,13,2,0.886,14,1,mismatch,b,a,55,corn,3,3_14
2723,14,2,0.585,15,1,mismatch,b,a,55,corn,3,3_15
2724,15,2,0.39,16,1,mismatch,b,a,55,corn,3,3_16
2725,16,2,0.836,17,1,mismatch,b,a,55,corn,3,3_17
2726,17,2,0.704,18,1,mismatch,b,a,55,corn,3,3_18
2727,18,2,0.42,19,1,mismatch,b,a,55,corn,3,3_19
2728,19,2,0.765,20,1,mismatch,b,a,55,corn,3,3_20
2729,20,2,0.864,21,1,mismatch,b,a,55,corn,3,3_21
2730,21,2,0.432,22,1,mismatch,b,a,55,corn,3,3_22
2731,22,2,0.461,23,1,mismatch,b,a,55,corn,3,3_23
2732,23,2,0.408,24,1,mismatch,b,a,55,corn,3,3_24
2733,24,2,0.636,25,1,mismatch,b,a,55,corn,3,3_25
2734,25,2,0.542,26,1,mismatch,b,a,55,corn,3,3_26
2735,26,2,1.087,27,1,mismatch,b,a,55,corn,3,3_27
2736,27,2,0.947,28,1,mismatch,b,a,55,corn,3,3_28
2737,28,2,0.628,29,1,mismatch,b,a,55,corn,3,3_29
2738,29,2,0.462,30,1,mismatch,b,a,55,corn,3,3_30
2739,30,2,0.484,31,1,mismatch,b,a,55,corn,3,3_31
2740,31,2,0.752,32,1,mismatch,b,a,55,corn,3,3_32
2741,32,2,1.684,33,1,mismatch,b,a,55,corn,3,3_33
2742,33,2,1.937,34,1,mismatch,b,a,55,corn,3,3_34
2743,34,2,0.563,35,1,mismatch,b,a,55,corn,3,3_35
2744,35,2,0.891,36,1,mismatch,b,a,55,corn,3,3_36
2745,36,2,0.831,37,1,mismatch,b,a,55,corn,3,3_37
2746,37,2,0.664,38,1,mismatch,b,a,55,corn,3,3_38
2747,38,2,0.585,39,1,mismatch,b,a,55,corn,3,3_39
2748,39,2,0.594,40,1,mismatch,b,a,55,corn,3,3_40
2749,40,2,1.046,41,1,mismatch,b,a,55,corn,3,3_41
2750,41,2,1.648,42,1,mismatch,b,a,55,corn,3,3_42
2751,42,2,0.665,43,1,mismatch,b,a,55,corn,3,3_43
2752,0,2,2.518,1,1,match,a,a,45,sailboat,3,3_1
2753,1,1, ,2,0,match,a,a,45,sailboat,3,3_2
2754,2,2,0.865,3,1,match,a,a,45,sailboat,3,3_3
2755,3,2,5.216,4,1,match,a,a,45,sailboat,3,3_4
2756,4,2,1.324,5,1,match,a,a,45,sailboat,3,3_5
2757,5,2,0.603,6,1,match,a,a,45,sailboat,3,3_6
2758,6,2,2.672,7,1,match,a,a,45,sailboat,3,3_7
2759,7,2,0.774,8,1,match,a,a,45,sailboat,3,3_8
2760,8,2,0.893,9,1,match,a,a,45,sailboat,3,3_9
2761,9,2,0.937,10,1,match,a,a,45,sailboat,3,3_10
2762,10,2,1.838,11,1,match,a,a,45,sailboat,3,3_11
2763,11,2,1.355,12,1,match,a,a,45,sailboat,3,3_12
2764,12,2,1.209,13,1,match,a,a,45,sailboat,3,3_13
2765,13,1, ,14,0,match,a,a,45,sailboat,3,3_14
2766,14,2,1.5,15,1,match,a,a,45,sailboat,3,3_15
2767,15,2,1.264,16,1,match,a,a,45,sailboat,3,3_16
2768,16,2,0.621,17,1,match,a,a,45,sailboat,3,3_17
2769,17,2,0.639,18,1,match,a,a,45,sailboat,3,3_18
2770,18,1, ,19,0,match,a,a,45,sailboat,3,3_19
2771,19,2,0.859,20,1,match,a,a,45,sailboat,3,3_20
2772,20,2,0.787,21,1,match,a,a,45,sailboat,3,3_21
2773,21,2,0.565,22,1,match,a,a,45,sailboat,3,3_22
2774,22,2,0.854,23,1,match,a,a,45,sailboat,3,3_23
2775,23,2,0.428,24,1,match,a,a,45,sailboat,3,3_24
2776,24,2,1.237,25,1,match,a,a,45,sailboat,3,3_25
2777,25,2,1.321,26,1,match,a,a,45,sailboat,3,3_26
2778,26,2,0.951,27,1,match,a,a,45,sailboat,3,3_27
2779,27,2,1.257,28,1,match,a,a,45,sailboat,3,3_28
2780,28,2,0.823,29,1,match,a,a,45,sailboat,3,3_29
2781,29,2,0.54,30,1,match,a,a,45,sailboat,3,3_30
2782,30,2,0.858,31,1,match,a,a,45,sailboat,3,3_31
2783,31,2,1.484,32,1,match,a,a,45,sailboat,3,3_32
2784,32,1, ,33,0,match,a,a,45,sailboat,3,3_33
2785,33,2,0.651,34,1,match,a,a,45,sailboat,3,3_34
2786,34,2,1.189,35,1,match,a,a,45,sailboat,3,3_35
2787,35,2,1.381,36,1,match,a,a,45,sailboat,3,3_36
2788,36,2,1.418,37,1,match,a,a,45,sailboat,3,3_37
2789,37,2,0.899,38,1,match,a,a,45,sailboat,3,3_38
2790,38,2,1.856,39,1,match,a,a,45,sailboat,3,3_39
2791,39,2,2.469,40,1,match,a,a,45,sailboat,3,3_40
2792,40,2,0.768,41,1,match,a,a,45,sailboat,3,3_41
2793,41,2,1.957,42,1,match,a,a,45,sailboat,3,3_42
2794,42,2,1.086,43,1,match,a,a,45,sailboat,3,3_43
2795,0,2,1.083,1,1,match,a,a,58,shirt,3,3_1
2796,1,2,1.152,2,1,match,a,a,58,shirt,3,3_2
2797,2,2,0.57,3,1,match,a,a,58,shirt,3,3_3
2798,3,2,0.495,4,1,match,a,a,58,shirt,3,3_4
2799,4,1, ,5,0,match,a,a,58,shirt,3,3_5
2800,5,2,0.708,6,1,match,a,a,58,shirt,3,3_6
2801,6,2,1.916,7,1,match,a,a,58,shirt,3,3_7
2802,7,2,0.458,8,1,match,a,a,58,shirt,3,3_8
2803,8,2,0.767,9,1,match,a,a,58,shirt,3,3_9
2804,9,2,0.654,10,1,match,a,a,58,shirt,3,3_10
2805,10,2,1.6,11,1,match,a,a,58,shirt,3,3_11
2806,11,2,0.813,12,1,match,a,a,58,shirt,3,3_12
2807,12,2,0.579,13,1,match,a,a,58,shirt,3,3_13
2808,13,2,0.762,14,1,match,a,a,58,shirt,3,3_14
2809,14,2,1.058,15,1,match,a,a,58,shirt,3,3_15
2810,15,2,0.53,16,1,match,a,a,58,shirt,3,3_16
2811,16,2,0.893,17,1,match,a,a,58,shirt,3,3_17
2812,17,2,0.687,18,1,match,a,a,58,shirt,3,3_18
2813,18,2,0.566,19,1,match,a,a,58,shirt,3,3_19
2814,19,2,0.783,20,1,match,a,a,58,shirt,3,3_20
2815,20,2,0.596,21,1,match,a,a,58,shirt,3,3_21
2816,21,1, ,22,0,match,a,a,58,shirt,3,3_22
2817,22,2,0.832,23,1,match,a,a,58,shirt,3,3_23
2818,23,2,0.777,24,1,match,a,a,58,shirt,3,3_24
2819,24,2,0.797,25,1,match,a,a,58,shirt,3,3_25
2820,25,2,1.312,26,1,match,a,a,58,shirt,3,3_26
2821,26,2,0.806,27,1,match,a,a,58,shirt,3,3_27
2822,27,2,2.759,28,1,match,a,a,58,shirt,3,3_28
2823,28,1, ,29,0,match,a,a,58,shirt,3,3_29
2824,29,2,0.7,30,1,match,a,a,58,shirt,3,3_30
2825,30,2,0.827,31,1,match,a,a,58,shirt,3,3_31
2826,31,2,1.121,32,1,match,a,a,58,shirt,3,3_32
2827,32,2,1.494,33,1,match,a,a,58,shirt,3,3_33
2828,33,2,2.773,34,1,match,a,a,58,shirt,3,3_34
2829,34,2,0.712,35,1,match,a,a,58,shirt,3,3_35
2830,35,2,0.732,36,1,match,a,a,58,shirt,3,3_36
2831,36,2,1.446,37,1,match,a,a,58,shirt,3,3_37
2832,37,2,0.644,38,1,match,a,a,58,shirt,3,3_38
2833,38,2,0.591,39,1,match,a,a,58,shirt,3,3_39
2834,39,2,2.484,40,1,match,a,a,58,shirt,3,3_40
2835,40,2,1.03,41,1,match,a,a,58,shirt,3,3_41
2836,41,2,1.748,42,1,match,a,a,58,shirt,3,3_42
2837,42,2,1.643,43,1,match,a,a,58,shirt,3,3_43
2838,0,2,1.946,1,1,match,a,a,60,tissue,3,3_1
2839,1,2,0.844,2,1,match,a,a,60,tissue,3,3_2
2840,2,2,0.207,3,1,match,a,a,60,tissue,3,3_3
2841,3,2,1.533,4,1,match,a,a,60,tissue,3,3_4
2842,4,2,0.726,5,1,match,a,a,60,tissue,3,3_5
2843,5,2,1.858,6,1,match,a,a,60,tissue,3,3_6
2844,6,1, ,7,0,match,a,a,60,tissue,3,3_7
2845,7,2,0.812,8,1,match,a,a,60,tissue,3,3_8
2846,8,2,0.846,9,1,match,a,a,60,tissue,3,3_9
2847,9,2,0.896,10,1,match,a,a,60,tissue,3,3_10
2848,10,2,2.331,11,1,match,a,a,60,tissue,3,3_11
2849,11,2,1.579,12,1,match,a,a,60,tissue,3,3_12
2850,12,2,1.217,13,1,match,a,a,60,tissue,3,3_13
2851,13,2,0.713,14,1,match,a,a,60,tissue,3,3_14
2852,14,2,0.895,15,1,match,a,a,60,tissue,3,3_15
2853,15,2,0.639,16,1,match,a,a,60,tissue,3,3_16
2854,16,2,1.407,17,1,match,a,a,60,tissue,3,3_17
2855,17,1, ,18,0,match,a,a,60,tissue,3,3_18
2856,18,2,0.964,19,1,match,a,a,60,tissue,3,3_19
2857,19,2,1.768,20,1,match,a,a,60,tissue,3,3_20
2858,20,2,0.897,21,1,match,a,a,60,tissue,3,3_21
2859,21,2,1.861,22,1,match,a,a,60,tissue,3,3_22
2860,22,2,1.173,23,1,match,a,a,60,tissue,3,3_23
2861,23,2,0.772,24,1,match,a,a,60,tissue,3,3_24
2862,24,2,0.789,25,1,match,a,a,60,tissue,3,3_25
2863,25,2,0.788,26,1,match,a,a,60,tissue,3,3_26
2864,26,2,4.127,27,1,match,a,a,60,tissue,3,3_27
2865,27,2,1.531,28,1,match,a,a,60,tissue,3,3_28
2866,28,2,1.134,29,1,match,a,a,60,tissue,3,3_29
2867,29,2,0.587,30,1,match,a,a,60,tissue,3,3_30
2868,30,2,0.874,31,1,match,a,a,60,tissue,3,3_31
2869,31,2,1.295,32,1,match,a,a,60,tissue,3,3_32
2870,32,2,1.304,33,1,match,a,a,60,tissue,3,3_33
2871,33,2,2.665,34,1,match,a,a,60,tissue,3,3_34
2872,34,2,2.219,35,1,match,a,a,60,tissue,3,3_35
2873,35,2,1.502,36,1,match,a,a,60,tissue,3,3_36
2874,36,2,1.914,37,1,match,a,a,60,tissue,3,3_37
2875,37,2,1.347,38,1,match,a,a,60,tissue,3,3_38
2876,38,2,1.264,39,1,match,a,a,60,tissue,3,3_39
2877,39,2,3.078,40,1,match,a,a,60,tissue,3,3_40
2878,40,1, ,41,0,match,a,a,60,tissue,3,3_41
2879,41,2,2.672,42,1,match,a,a,60,tissue,3,3_42
2880,42,2,1.237,43,1,match,a,a,60,tissue,3,3_43
2881,0,2,1.031,1,1,match,b,b,46,tomato,3,3_1
2882,1,2,0.905,2,1,match,b,b,46,tomato,3,3_2
2883,2,2,0.459,3,1,match,b,b,46,tomato,3,3_3
2884,3,2,0.627,4,1,match,b,b,46,tomato,3,3_4
2885,4,2,2.022,5,1,match,b,b,46,tomato,3,3_5
2886,5,2,0.718,6,1,match,b,b,46,tomato,3,3_6
2887,6,2,4.197,7,1,match,b,b,46,tomato,3,3_7
2888,7,2,0.605,8,1,match,b,b,46,tomato,3,3_8
2889,8,2,0.586,9,1,match,b,b,46,tomato,3,3_9
2890,9,2,0.617,10,1,match,b,b,46,tomato,3,3_10
2891,10,2,2.035,11,1,match,b,b,46,tomato,3,3_11
2892,11,2,0.9,12,1,match,b,b,46,tomato,3,3_12
2893,12,2,0.594,13,1,match,b,b,46,tomato,3,3_13
2894,13,2,0.631,14,1,match,b,b,46,tomato,3,3_14
2895,14,2,2.022,15,1,match,b,b,46,tomato,3,3_15
2896,15,2,0.281,16,1,match,b,b,46,tomato,3,3_16
2897,16,2,0.847,17,1,match,b,b,46,tomato,3,3_17
2898,17,2,0.814,18,1,match,b,b,46,tomato,3,3_18
2899,18,2,0.542,19,1,match,b,b,46,tomato,3,3_19
2900,19,2,1.516,20,1,match,b,b,46,tomato,3,3_20
2901,20,2,0.606,21,1,match,b,b,46,tomato,3,3_21
2902,21,2,1.1,22,1,match,b,b,46,tomato,3,3_22
2903,22,2,0.843,23,1,match,b,b,46,tomato,3,3_23
2904,23,2,0.668,24,1,match,b,b,46,tomato,3,3_24
2905,24,2,0.688,25,1,match,b,b,46,tomato,3,3_25
2906,25,2,0.778,26,1,match,b,b,46,tomato,3,3_26
2907,26,2,6.531,27,1,match,b,b,46,tomato,3,3_27
2908,27,2,0.997,28,1,match,b,b,46,tomato,3,3_28
2909,28,2,1.413,29,1,match,b,b,46,tomato,3,3_29
2910,29,2,0.453,30,1,match,b,b,46,tomato,3,3_30
2911,30,2,0.609,31,1,match,b,b,46,tomato,3,3_31
2912,31,2,1.246,32,1,match,b,b,46,tomato,3,3_32
2913,32,2,0.916,33,1,match,b,b,46,tomato,3,3_33
2914,33,2,0.807,34,1,match,b,b,46,tomato,3,3_34
2915,34,2,1.341,35,1,match,b,b,46,tomato,3,3_35
2916,35,2,1.046,36,1,match,b,b,46,tomato,3,3_36
2917,36,2,1.704,37,1,match,b,b,46,tomato,3,3_37
2918,37,2,2.148,38,1,match,b,b,46,tomato,3,3_38
2919,38,2,0.743,39,1,match,b,b,46,tomato,3,3_39
2920,39,2,0.907,40,1,match,b,b,46,tomato,3,3_40
2921,40,2,1.606,41,1,match,b,b,46,tomato,3,3_41
2922,41,2,2.305,42,1,match,b,b,46,tomato,3,3_42
2923,42,2,0.726,43,1,match,b,b,46,tomato,3,3_43
2924,0,2,0.885,1,1,match,b,b,51,towel,3,3_1
2925,1,2,1,2,1,match,b,b,51,towel,3,3_2
2926,2,2,0.404,3,1,match,b,b,51,towel,3,3_3
2927,3,2,0.669,4,1,match,b,b,51,towel,3,3_4
2928,4,2,1.798,5,1,match,b,b,51,towel,3,3_5
2929,5,2,0.526,6,1,match,b,b,51,towel,3,3_6
2930,6,2,2.015,7,1,match,b,b,51,towel,3,3_7
2931,7,2,0.526,8,1,match,b,b,51,towel,3,3_8
2932,8,2,0.669,9,1,match,b,b,51,towel,3,3_9
2933,9,2,0.586,10,1,match,b,b,51,towel,3,3_10
2934,10,2,0.618,11,1,match,b,b,51,towel,3,3_11
2935,11,2,1.065,12,1,match,b,b,51,towel,3,3_12
2936,12,2,0.479,13,1,match,b,b,51,towel,3,3_13
